OG	logFC	AveExpr	t	P.Value	adj.P.Val	B
OG_15335	5.5309959364	2.0057127392	16.2005238135263	2.420107205149e-08	2.08035317775948e-07	9.92118044743131
OG_2863	-2.4584062644	6.3609893112	-16.1879614395104	2.43777772044321e-08	2.09185362842257e-07	9.9140712590629
OG_928	-7.985371816	-0.9662460356	-16.1721033975193	2.46028689896197e-08	2.10745840870662e-07	9.90508800327448
OG_10570	2.3351836946	2.4092116845	16.1664491390023	2.4683678457218e-08	2.11067103158738e-07	9.90188254661217
OG_28339	2.716568638	3.8554336124	16.1203931301765	2.53528789209856e-08	2.16409688022564e-07	9.87572513674074
OG_8306	-3.5570105762	2.2644208527	-16.1126073794277	2.54679661473812e-08	2.17012005248839e-07	9.87129480721952
OG_8571	7.4998271262	-0.2984205859	16.1026516142769	2.56159678306333e-08	2.1782286854127e-07	9.86562611372134
OG_11681	-6.045718095	-1.7574602893	-16.100203333041	2.56525085233256e-08	2.1782286854127e-07	9.86423147924436
OG_8167	6.7880758686	-0.7478752925	16.0721970875033	2.60746058353792e-08	2.20753323969451e-07	9.8482608271811
OG_10839	6.9915491754	-0.8216495823	16.0713030407776	2.60882057050479e-08	2.20753323969451e-07	9.84775047175422
OG_8963	-2.5735095822	1.6763510257	-16.0445591612041	2.64986510474514e-08	2.23779484210069e-07	9.83246908857145
OG_10120	6.1378011794	-1.3358795213	16.0420413142159	2.6537657339643e-08	2.23779484210069e-07	9.83102890330647
OG_14419	7.0288394452	-0.3543885674	16.0179003839081	2.69148682682559e-08	2.26568338410154e-07	9.81720743874321
OG_10734	6.0556750826	-1.3912769531	16.0084005036463	2.70649207039317e-08	2.27438661225799e-07	9.81176194855933
OG_775	-5.0526981604	-3.0525522578	-15.9977352084601	2.72344780804697e-08	2.28102514263992e-07	9.80564404132713
OG_9316	-6.4012428472	-1.6838154788	-15.996480272525	2.72545057970162e-08	2.28102514263992e-07	9.8049238704891
OG_14387	7.9358058394	0.0914162573000001	15.9946141194653	2.72843179761813e-08	2.28102514263992e-07	9.80385282130108
OG_1932	7.8180549258	-0.1908982443	15.9809620354839	2.75035066577678e-08	2.29158459245983e-07	9.79601309831382
OG_8272	-8.5276554268	0.7189399698	-15.9808906971996	2.75046570904596e-08	2.29158459245983e-07	9.79597211223888
OG_5259	-5.8284163496	-1.9618211194	-15.9746694047054	2.76051882163136e-08	2.29603562058554e-07	9.79239698512115
OG_1382	5.4305380414	-1.8758950885	15.9512915059428	2.79865841162561e-08	2.3237923506411e-07	9.7789484889022
OG_12321	-5.6047973872	2.125800912	-15.9215092910495	2.84808792406296e-08	2.36081301732702e-07	9.76178335447603
OG_6208	2.4456751006	3.6586827643	15.9152648768165	2.85857304673987e-08	2.36548132933958e-07	9.75817973234762
OG_16713	-2.3268526428	4.4296098366	-15.9062816187235	2.87373154415458e-08	2.37399449935753e-07	9.75299272164338
OG_11899	-3.5145961132	3.0664261856	-15.8910501239082	2.89963580411943e-08	2.39134093219596e-07	9.74419032811725
OG_1489	5.4364418352	-1.5693008616	15.8878020246891	2.90519300857478e-08	2.3918768114516e-07	9.74231198999774
OG_20265	10.0867283274	-0.2754536437	15.8209678196126	3.02217983242669e-08	2.48399738671968e-07	9.70356568140853
OG_31184	5.966444697	-1.8617074679	15.8150831502736	3.03272589163798e-08	2.48846902286928e-07	9.70014524346061
OG_4805	-4.1795793206	2.6774454529	-15.8051049683645	3.05070063122536e-08	2.49901090362898e-07	9.69434217783152
OG_281	6.4994903258	-1.3701166227	15.7727727458115	3.1097535176694e-08	2.54311051092628e-07	9.67551005353895
OG_1634	8.2238809552	-0.2516758156	15.7543501791174	3.14396255330722e-08	2.5667794781942e-07	9.66476018330055
OG_9340	3.369213621	5.9103500007	15.7430333694912	3.16518187203844e-08	2.57978201409956e-07	9.65814959747195
OG_30882	1.9508452796	3.7979725328	15.6833816808656	3.27966484851247e-08	2.66862879326373e-07	9.62321588662734
OG_30999	7.5105535116	-0.466137223	15.6648095455805	3.3162318768233e-08	2.69309894369047e-07	9.61230893098127
OG_14603	-6.0907674548	-2.2953283388	-15.6622798021365	3.3212473294413e-08	2.69309894369047e-07	9.61082214799243
OG_13014	4.79855757	-2.0755934116	15.6573269821236	3.33109092279788e-08	2.69309894369047e-07	9.60791048906792
OG_2680	-4.0216243948	1.6799441454	-15.6556852496067	3.33436089585251e-08	2.69309894369047e-07	9.606945120079
OG_390	6.8651046024	-1.0167582216	15.6541784966689	3.3373651251314e-08	2.69309894369047e-07	9.60605902124091
OG_12177	6.6188653458	-0.9927344229	15.5943181112095	3.45915914391628e-08	2.78391863166037e-07	9.57077816042086
OG_17719	-9.3737655188	0.0178199077999999	-15.5932698630904	3.46133502418175e-08	2.78391863166037e-07	9.57015898151174
OG_10201	7.1048128458	-0.8382981003	15.5866533930377	3.47510380328345e-08	2.79038812804012e-07	9.56624968686727
OG_8475	-6.7219848804	-2.2394597878	-15.5601883345024	3.53078245329463e-08	2.8304331706181e-07	9.55059432710177
OG_10014	7.70261943	-0.0140370739999999	15.5143297157112	3.62959914066065e-08	2.90487129911002e-07	9.52339582536953
OG_402	-5.4047825312	-2.3238975324	-15.508868159983	3.64156896626643e-08	2.90967330189878e-07	9.52015059619585
OG_19626	-3.2217223	3.9523225848	-15.4947096380137	3.67280207909283e-08	2.92982607749566e-07	9.51173170293531
OG_1724	6.1086898066	-1.1344320495	15.4912284790685	3.68052639998413e-08	2.93119046952984e-07	9.50966042697043
OG_9945	4.3674923084	-2.1816759312	15.488248295698	3.68715329985027e-08	2.93167784395925e-07	9.50788681502637
OG_10165	-7.8867588154	-0.9209302061	-15.4797115605306	3.70620876998125e-08	2.94202956757144e-07	9.5028041862451
OG_11551	2.3409079024	2.04721842	15.474911653163	3.71697052606805e-08	2.94577469009036e-07	9.49994502251683
OG_3954	-7.5227515804	-0.9034175574	-15.4505004394642	3.77223664270907e-08	2.98438983134216e-07	9.48538859280921
OG_11348	2.1306391534	3.6871561175	15.4462480902489	3.7819558833715e-08	2.98438983134216e-07	9.48285027963903
OG_14517	-5.7206330322	-2.0794467253	-15.4453272259345	3.78406425065542e-08	2.98438983134216e-07	9.48230049409249
OG_11630	-6.0707880818	-1.7718149765	-15.4398446951816	3.79664357167576e-08	2.98947346823064e-07	9.47902648772976
OG_14461	7.1089014826	-0.5406430697	15.4371256737427	3.80289924239296e-08	2.9895695011973e-07	9.47740228533165
OG_13321	2.0862228606	2.9516590637	15.3898404721753	3.91352063605343e-08	3.07157803222615e-07	9.44910528175747
OG_1743	-5.7253739054	-1.9237254261	-15.377546291023	3.94285843341737e-08	3.08766461236188e-07	9.44173212314126
OG_14516	-6.8007610532	-0.2200075404	-15.3759494911615	3.94668660956391e-08	3.08766461236188e-07	9.44077399516846
OG_4342	7.417577248	-0.1676980384	15.3215659834917	4.079537046091e-08	3.18648454529608e-07	9.40807577367327
OG_1233	3.0006112996	3.231053131	15.2937631727453	4.14934795603727e-08	3.2358275100361e-07	9.39130921455465
OG_8331	-5.9056266782	-2.2111658321	-15.264836571775	4.22337730905725e-08	3.28765722743835e-07	9.37382886310919
OG_2428	7.1664540602	-0.5118667809	15.262546222575	4.22930053673337e-08	3.28765722743835e-07	9.37244322887278
OG_28203	-9.682510986	-1.4594804834	-15.2270604304626	4.32224924939569e-08	3.35456096203099e-07	9.35094512885482
OG_9823	-7.3145608806	-1.2923366257	-15.2200085270097	4.34098662619259e-08	3.36145700283122e-07	9.34666628758886
OG_10419	5.870412622	-1.5698705028	15.2185294275253	4.34492800940432e-08	3.36145700283122e-07	9.34576854358274
OG_11690	4.6215000026	-2.3461595331	15.1828424834191	4.44122625593438e-08	3.43051295902127e-07	9.32407879896078
OG_30648	2.6194167366	2.3262576391	15.1735674379408	4.46663664492255e-08	3.44468148850514e-07	9.31843235583117
OG_8904	3.0979658612	6.6361772226	15.1362296066408	4.57055800257735e-08	3.51925745727678e-07	9.29566309022974
OG_31008	4.6981926212	2.3409986764	15.1086994761194	4.64888386161423e-08	3.57392112642078e-07	9.27883479502476
OG_9615	-4.820586795	-1.8984790281	-15.0584483315201	4.79568561270698e-08	3.68097191753288e-07	9.24803008506098
OG_30386	7.7248437048	-0.3172281268	15.0419401997285	4.84501786239268e-08	3.71299010397829e-07	9.2378855151334
OG_1954	6.8597789934	-0.6315852957	15.024673180093	4.89721550133302e-08	3.74710021247993e-07	9.22726141047653
OG_13278	-8.0033061442	-0.7825022701	-15.0169516050849	4.92075731613411e-08	3.75921178038207e-07	9.2225060878264
OG_8196	-3.30818859	2.66977281	-14.9962347853496	4.98453634654631e-08	3.8019765497757e-07	9.20973429873684
OG_12079	-7.0831953464	-1.2531151884	-14.9903790695523	5.00272812554527e-08	3.80989013811057e-07	9.2061207536393
OG_8505	5.1484853236	-0.6028783262	14.9380565887078	5.16855493138651e-08	3.92488470351119e-07	9.17376338408874
OG_2952	-5.6911541512	-1.2700590816	-14.9376609221367	5.16983171861753e-08	3.92488470351119e-07	9.17351821917542
OG_10101	-4.6792181282	4.6071770939	-14.9128897480735	5.25046094631783e-08	3.97989839072366e-07	9.15815511168845
OG_4943	-5.6698628602	-1.1626777679	-14.8820285896276	5.35285233342773e-08	4.05121153309422e-07	9.13897561457803
OG_30261	-9.160850187	-1.7366562297	-14.8762824422389	5.3721582362713e-08	4.05951926257152e-07	9.13539968154847
OG_3318	-6.1417064334	-1.1534072131	-14.8468815755435	5.47214432424267e-08	4.12300802137138e-07	9.11707917152516
OG_10365	-3.9485495232	4.3232091972	-14.8466050577945	5.47309435746263e-08	4.12300802137138e-07	9.11690667616911
OG_2321	6.6926073408	-0.9951445594	14.8296011643984	5.5318644839835e-08	4.16084992205796e-07	9.10629263584151
OG_15338	-6.0916527222	-1.7702043335	-14.8176882361608	5.5734519208956e-08	4.18395826598032e-07	9.09884846838354
OG_1103	7.3660472108	-0.2343459448	14.8158910488713	5.57975558655562e-08	4.18395826598032e-07	9.09772486869894
OG_1436	4.9063169242	0.1635469573	14.8129120094328	5.59022188517908e-08	4.18536735305112e-07	9.09586204644896
OG_13287	7.5176538162	-0.8611001249	14.7989054871504	5.63972124694431e-08	4.21595112846727e-07	9.08709811411932
OG_9190	-8.5817689428	-0.1083045976	-14.7894354023134	5.67346160856863e-08	4.23467869527772e-07	9.08116748558423
OG_2275	4.4817543442	2.9899550525	14.7675612186389	5.75224690422914e-08	4.28691917602642e-07	9.06745286085348
OG_30880	9.0379607664	0.5558800266	14.755342892151	5.7967770578734e-08	4.31351013436259e-07	9.05978253984025
OG_14466	-11.0435333436	0.5547767058	-14.7281610461293	5.89720742724803e-08	4.38155320128154e-07	9.04269353909017
OG_8866	6.0937338902	-1.1010405819	14.7184309142201	5.93362142354549e-08	4.40189814586921e-07	9.03656788539532
OG_17415	5.0027508318	1.2883029097	14.7076779746185	5.97415084984704e-08	4.42522967205995e-07	9.02979315714303
OG_2298	2.2892684764	4.8930043002	14.6975998002807	6.01241331960944e-08	4.44681373592966e-07	9.02343862986834
OG_9013	4.9236171724	-2.3052184918	14.6766638095749	6.09276196152598e-08	4.49941239401176e-07	9.010222737303
OG_14991	-8.1618751158	-0.8116179811	-14.6469866974751	6.20868653689115e-08	4.57808444490279e-07	8.99145362164446
OG_22726	7.343131207	-0.2184812613	14.64168953295	6.22963212432052e-08	4.58659017733206e-07	8.98809908928849
OG_851	-6.5760299672	-1.9126540508	-14.6384146736574	6.24262012430232e-08	4.58922028444185e-07	8.98602455764605
OG_11759	-8.0599154412	-1.1921056904	-14.5816699540996	6.47245885987871e-08	4.74638504624955e-07	8.94999768847351
OG_14500	-5.98638942	-1.8709892436	-14.5808277132584	6.47593956031387e-08	4.74638504624955e-07	8.94946180343736
OG_20633	-6.092380327	-1.6551078679	-14.5761312313955	6.49538630591371e-08	4.74638504624955e-07	8.94647299593872
OG_10838	6.6186341384	-0.7521577232	14.5752818277009	6.4989102838891e-08	4.74638504624955e-07	8.94593232936425
OG_18471	9.1366120064	-0.9736428666	14.5737913723845	6.50509891443311e-08	4.74638504624955e-07	8.94498353445418
OG_12152	-6.4793982074	-1.5941469539	-14.5159320687294	6.75041933406748e-08	4.91801851035051e-07	8.90806947782169
OG_13201	9.922022738	0.9155089652	14.4869727415199	6.87700862083986e-08	5.00276716686172e-07	8.88953331803443
OG_22732	2.0619710912	6.1755454314	14.4700627543411	6.95213167888595e-08	5.04355936328873e-07	8.8786910029562
OG_642	-8.1333951712	-0.7989818028	-14.4696941965761	6.95377901544938e-08	5.04355936328873e-07	8.87845453841545
OG_11321	9.5466012614	0.6434150373	14.4591967728799	7.00087973891556e-08	5.07017650036767e-07	8.87171670235973
OG_10913	5.4203503542	-1.5729624117	14.4551288612247	7.0192261393118e-08	5.0759210983688e-07	8.86910425922303
OG_9717	3.5712119772	5.4140401932	14.4506973547232	7.03927250758032e-08	5.08287617806614e-07	8.86625740372063
OG_2658	8.4506491348	0.9622371694	14.4398198736216	7.08874512849524e-08	5.11102718288251e-07	8.85926555110138
OG_13147	-6.2730250938	-1.6827603845	-14.4371363366888	7.10100897863924e-08	5.11230690722122e-07	8.85753974143799
OG_5744	9.1447667396	1.603460526	14.3834278878958	7.35142671759329e-08	5.28478669934361e-07	8.82292590859372
OG_10712	-9.658247581	2.1611045993	-14.3804504962965	7.36559005027057e-08	5.28717023637979e-07	8.82100295095912
OG_12193	-5.287460728	-2.6783072528	-14.3758080057229	7.38773405181616e-08	5.29526702478705e-07	8.81800372288321
OG_9682	8.2649042254	-0.1258133165	14.3311651433256	7.60444778311282e-08	5.44196491908923e-07	8.78910904767043
OG_10836	2.2339443256	2.0827865218	14.329081588315	7.61473138042441e-08	5.44196491908923e-07	8.78775810703278
OG_30677	4.9762748628	1.2848162238	14.2713281501752	7.90595055138391e-08	5.64053157839321e-07	8.7502270017153
OG_2537	-5.7299432574	-2.0813447383	-14.2694307604124	7.91572342966959e-08	5.64053157839321e-07	8.74899119852418
OG_10422	-5.5993724486	-2.0040505805	-14.2537272457166	7.99711887904618e-08	5.69021276152862e-07	8.73875640764551
OG_9721	2.0245475494	3.2936235097	14.2416276435926	8.06046158039272e-08	5.72692270303704e-07	8.73086216648763
OG_20616	2.4036072004	4.590078403	14.2245057371079	8.1510404775092e-08	5.7788500390902e-07	8.71967880816507
OG_1733	-3.8142251408	3.65891835	-14.2233376378817	8.15726062144862e-08	5.7788500390902e-07	8.71891532250763
OG_5235	6.1536954304	-0.6787751654	14.2092304025314	8.23279507508751e-08	5.82389596458295e-07	8.70968929767178
OG_8519	5.7497046922	-1.3475436253	14.1914199473145	8.32925727068356e-08	5.88359419381328e-07	8.69802728374715
OG_4373	6.6985321448	-0.9791656088	14.1727927870537	8.43147304960084e-08	5.94717795133929e-07	8.68581362280423
OG_8120	-7.413458632	-0.1028210686	-14.1568284130743	8.52017415464933e-08	5.99362814450696e-07	8.67533216439952
OG_5829	5.3777325218	1.7310631197	14.1565158496418	8.52192101793871e-08	5.99362814450696e-07	8.67512682296604
OG_30881	3.0872159864	1.1360396812	14.1382886317185	8.62447354202734e-08	6.05306122480901e-07	8.66314383976962
OG_8500	-7.1146061304	0.187693489	-14.1370903315064	8.6312629282771e-08	6.05306122480901e-07	8.66235546815357
OG_10303	5.4882606312	1.2871549136	14.117034506399	8.74577213081741e-08	6.12455364448334e-07	8.64914989933565
OG_30706	-7.2483252582	-1.3970638939	-14.0796321603351	8.96380651757546e-08	6.26823428503053e-07	8.62446873389433
OG_1100	5.9753628738	-1.1878508085	14.0626508838885	9.06476294369009e-08	6.3297499409091e-07	8.6132398342894
OG_2254	-6.229006827	-1.5161492193	-14.0425663723098	9.18578410535786e-08	6.39948162622961e-07	8.59994012138186
OG_3527	5.2754406218	-3.7121948877	14.0417263003573	9.19088456783078e-08	6.39948162622961e-07	8.59938339181375
OG_31183	-3.226006979	3.8009711797	-14.0353828265231	9.22949930649878e-08	6.41720108700072e-07	8.59517831359372
OG_10204	5.399384214	-1.7650537866	14.0327158751794	9.24578707298023e-08	6.41936840366177e-07	8.59340978760122
OG_19713	-5.773788013	-1.7831138667	-13.9602128948719	9.70090786750295e-08	6.72577879746933e-07	8.54519272543901
OG_9590	8.7169872952	0.387166276	13.9509377093762	9.76088494016658e-08	6.75774903385964e-07	8.53900506988006
OG_11563	-6.7781086798	-0.2766979983	-13.9333755697877	9.87556776348236e-08	6.82744925946284e-07	8.52727697141398
OG_10912	-6.512457474	-1.4114842526	-13.9256882909711	9.92623164775913e-08	6.85275538968527e-07	8.52213839074621
OG_13402	-7.2014421716	-0.6820700012	-13.9154125234957	9.99440170474662e-08	6.89005854440382e-07	8.51526479421295
OG_6163	7.2923493426	0.6877635921	13.8920324003527	1.01514310628747e-07	6.98500998287007e-07	8.49960530709956
OG_4683	-7.011652699	-1.6819020195	-13.8906505951001	1.01607962204655e-07	6.98500998287007e-07	8.49867892446679
OG_10417	-5.6337654388	-2.6236883584	-13.8677764475435	1.03172122353101e-07	7.0825482302678e-07	8.48332945954787
OG_16746	4.369983383	-2.3284573885	13.8651990959697	1.03350016093336e-07	7.08478169393697e-07	8.48159826159432
OG_30585	-3.872524566	4.177614275	-13.8616367158135	1.03596453322046e-07	7.09170103218613e-07	8.47920485852331
OG_2126	-6.6834180156	-1.936332965	-13.8461496116813	1.04675343893458e-07	7.15550667793426e-07	8.46879214351389
OG_10200	-3.5964099204	2.078653026	-13.8176732245484	1.06691472760858e-07	7.28311258034201e-07	8.44961369641814
OG_13300	-2.7017335044	1.6917813384	-13.7974301814934	1.08150610429178e-07	7.37239266058482e-07	8.43595468696395
OG_15304	4.3292879298	-2.5122439319	13.7175717140306	1.14124446255547e-07	7.76875071298238e-07	8.38186154405033
OG_9390	4.1990187698	-2.2487279613	13.7132517292284	1.14457781879166e-07	7.78057501923366e-07	8.37892582062142
OG_9227	4.6838255018	1.4436449733	13.7103531536439	1.14682039133397e-07	7.78496182083814e-07	8.37695549137756
OG_11085	7.6536875866	0.1948224597	13.7081050722617	1.14856301194236e-07	7.78594731600426e-07	8.37542703635011
OG_30895	8.774683616	-0.4682609532	13.6953664528397	1.15849256322649e-07	7.84235104606376e-07	8.36676111289105
OG_12192	-5.1647928122	-2.4374399533	-13.6908117449236	1.16206573693968e-07	7.85562885137866e-07	8.36366052767873
OG_2222	-4.6996347568	-3.3876577566	-13.6528055922203	1.19235795412594e-07	8.0492419230053e-07	8.33774541500433
OG_12242	1.9023336064	2.9233389522	13.6442197197703	1.19932063135413e-07	8.08504669048413e-07	8.33188041905245
OG_935	6.4846896218	-0.8191299815	13.624797234018	1.21523655676646e-07	8.1810262122648e-07	8.31859852582703
OG_17458	1.7987279416	3.0532492102	13.6092347694531	1.2281567993e-07	8.25216862291328e-07	8.30794181286527
OG_10402	-4.5901360128	-2.0341002624	-13.6079974692763	1.22919048425011e-07	8.25216862291328e-07	8.30709399362286
OG_8358	5.005128076	-1.8628580474	13.6006329025162	1.23536291129822e-07	8.28219921549865e-07	8.30204597996921
OG_1312	3.0776514476	2.1000187164	13.5953546291975	1.23980770393816e-07	8.29252874442821e-07	8.29842623044311
OG_2732	2.4798574084	3.3342306276	13.5947637005793	1.24030641253348e-07	8.29252874442821e-07	8.2980208892728
OG_9041	-10.7518628696	2.8552737654	-13.5766166403392	1.25572923761345e-07	8.38414288236705e-07	8.28556403606686
OG_6115	6.4740923516	-0.6394404866	13.5639738580922	1.26659853370111e-07	8.44514535329577e-07	8.27687513764152
OG_4381	9.5442906336	1.3239478006	13.5372859768284	1.28988358317422e-07	8.58865107157262e-07	8.25850548279358
OG_14495	6.0002210142	-1.3283211741	13.5224667967773	1.30301595284822e-07	8.6642561448598e-07	8.24828872506821
OG_2630	6.2304463672	-0.9798706274	13.5028069545007	1.3206651267403e-07	8.76964826666514e-07	8.23471645016422
OG_10569	6.0381041704	1.389586703	13.4932278235692	1.32935955743806e-07	8.81537208565046e-07	8.22809590179007
OG_4001	4.0909875934	-3.0450113905	13.4865016138436	1.33550211429901e-07	8.84407242539863e-07	8.22344417094963
OG_194	2.7281691084	3.2671305044	13.4829369979823	1.338770049204e-07	8.85368415172362e-07	8.22097795360065
OG_30548	5.85651772	3.512806172	13.4541918463166	1.36544599395576e-07	9.01786419314416e-07	8.20106520122062
OG_19213	6.29536457	0.7093331776	13.4453210653208	1.37379566439138e-07	9.06073080953124e-07	8.19491106932583
OG_4384	5.5193962516	-2.1805074304	13.3906740430869	1.42648553116555e-07	9.39552767419036e-07	8.15690517089857
OG_8621	2.391870084	3.7893501848	13.3723699109587	1.44462711442008e-07	9.50217618850671e-07	8.14413860038397
OG_15228	1.9313332684	1.9819824588	13.328206164798	1.48945055718603e-07	9.7838032556937e-07	8.11326015226203
OG_13302	-4.9873733656	-2.8081734596	-13.3171351570897	1.50092486604012e-07	9.84590551423897e-07	8.10550271098157
OG_30960	5.1004704988	-3.5741211464	13.2808326641747	1.53923606671623e-07	1.00760526731378e-06	8.080018167535
OG_28270	10.7258423552	1.1528346806	13.2799849116171	1.54014346357975e-07	1.00760526731378e-06	8.07942217042914
OG_966	8.516155461	0.8104682897	13.2744638884408	1.54606731063631e-07	1.00909271884475e-06	8.07553974161247
OG_5223	6.4931044232	-1.1962244652	13.2740078146445	1.54655777795862e-07	1.00909271884475e-06	8.07521895129756
OG_1413	5.6517750464	-2.378339943	13.2662343863912	1.55494374342926e-07	1.01320799538425e-06	8.06974955406076
OG_2364	-5.6684835076	-2.1353719296	-13.2550957489738	1.56704724956715e-07	1.01973141447133e-06	8.06190654962311
OG_515	-8.3736144042	0.5691600111	-13.1754338975738	1.65668589221137e-07	1.0766249384851e-06	8.00561323128387
OG_3870	-8.942728011	-0.2146883637	-13.1728471252153	1.65968949120677e-07	1.07714068976589e-06	8.00377933557937
OG_333	-7.7059039948	-0.558359545	-13.1697693258105	1.66327103174968e-07	1.07802965541861e-06	8.00159683683162
OG_1902	-5.3913274904	-2.3473321342	-13.1526839363184	1.68330771232801e-07	1.0895673027738e-06	7.98947174739254
OG_10313	6.7609285542	-0.9203631905	13.1481958446644	1.68861491417477e-07	1.09155292993207e-06	7.98628393725421
OG_1648	4.1521790308	-2.8930540796	13.1324344114623	1.70739897676108e-07	1.1022334586402e-06	7.97507989892341
OG_8149	2.3144768618	1.5914415849	13.1100607448023	1.73445845253248e-07	1.11759738591789e-06	7.95915150210195
OG_21642	6.7605912828	-1.4177588456	13.1089744354538	1.73578420422618e-07	1.11759738591789e-06	7.95837741088886
OG_249	-7.843067726	-0.5852380342	-13.0870482329757	1.76278260869633e-07	1.13348317081608e-06	7.94273879122961
OG_16796	6.5832795058	-0.6666126851	13.0641155754522	1.7915144482419e-07	1.15044023988551e-06	7.92635318778453
OG_20	6.8818572302	1.4996799879	13.0596996649663	1.79710586740961e-07	1.15251236812559e-06	7.9231945496214
OG_5490	-2.6708426788	2.8108400278	-13.048156994622	1.81181187821385e-07	1.16041670097429e-06	7.91493300461096
OG_1497	8.585735744	0.5111790882	13.0325414729299	1.83191760850792e-07	1.17175412386714e-06	7.90374428766385
OG_12395	6.153342203	-0.9716630475	13.0096293772869	1.86186278517054e-07	1.18934721034354e-06	7.88730230638388
OG_927	5.9714786116	-1.1285492026	12.9850363688473	1.89460404458099e-07	1.20867802529944e-06	7.86962067572933
OG_1324	-5.4197007888	-3.6473747726	-12.9566195733502	1.93322533706538e-07	1.23170461344531e-06	7.84914665057014
OG_8929	5.2949091478	-1.4609317277	12.9401461517309	1.95600955623842e-07	1.24459407011829e-06	7.83725643957161
OG_15107	5.9563314338	-1.1079850657	12.920181090697	1.98401899147327e-07	1.26077034738471e-06	7.82282504709602
OG_510	-7.2431310904	0.2004527222	-12.9100477358285	1.99840351529361e-07	1.26825764759649e-06	7.81549151744765
OG_1651	7.1855501962	-0.2568082069	12.8974338053599	2.01646944856483e-07	1.27805878963654e-06	7.80635448505056
OG_23528	-4.6270312894	-2.3494880793	-12.8681335115844	2.05912973882683e-07	1.30213516961245e-06	7.78509488891424
OG_8618	1.688053078	3.4722980898	12.8663528796448	2.0617540296743e-07	1.30213516961245e-06	7.78380129659022
OG_11768	-8.3351890788	-1.406185202	-12.8658668542423	2.06247097033404e-07	1.30213516961245e-06	7.78344817712203
OG_20252	8.0574329176	1.4604464742	12.8318055921937	2.11340326627617e-07	1.33256500903364e-06	7.75866684013701
OG_15362	1.8893323846	3.1437995629	12.7821731631632	2.19010804703211e-07	1.37914555829903e-06	7.722435216846
OG_10285	-8.7721098252	2.3140310152	-12.7710171281922	2.2077666632757e-07	1.38847157636203e-06	7.71427141735087
OG_29876	4.7353674072	-0.3839352814	12.7438479243363	2.25142941975352e-07	1.41410657111838e-06	7.69435877589897
OG_30490	2.1697323438	2.8582076135	12.7291531533652	2.27543919420869e-07	1.42734757175974e-06	7.68357063752185
OG_16699	-8.4535271794	1.0449823881	-12.7196817533701	2.29106338084942e-07	1.43530114630592e-06	7.67661045571151
OG_5312	7.8766110956	0.0454602403999999	12.711447394219	2.30474263938764e-07	1.44201741006102e-06	7.67055501056386
OG_1675	5.4336802974	-1.4576904739	12.7021697944314	2.3202624661075e-07	1.44947552747167e-06	7.66372756105996
OG_10810	-6.012820593	-0.9911989015	-12.7007720607404	2.32261056002333e-07	1.44947552747167e-06	7.66269851637209
OG_3125	2.8866292152	3.4755792424	12.6953794515266	2.33169423508674e-07	1.45328155733118e-06	7.65872726209728
OG_6781	-8.8386781172	-0.2758086594	-12.6936162936644	2.33467267006629e-07	1.45328155733118e-06	7.65742845307098
OG_5410	-4.6653657048	-2.332021141	-12.6775317022222	2.36203737783908e-07	1.468440073927e-06	7.64557139544489
OG_548	4.614115549	-1.7323408827	12.667066782629	2.38003027300535e-07	1.47774108925199e-06	7.63784871225502
OG_413	2.0153004466	4.4241354147	12.6578700221206	2.39596699046069e-07	1.48574339841035e-06	7.63105648723747
OG_1876	-8.7842185812	-1.9062871582	-12.6345723118518	2.43686534273354e-07	1.5091844574947e-06	7.61382745885812
OG_2697	8.2486050586	0.3912518495	12.6316840914043	2.44198866988823e-07	1.51043816967452e-06	7.61168931147899
OG_1978	5.1491283068	-2.0497598164	12.6044844944891	2.49082132007725e-07	1.53868987503885e-06	7.59152893736333
OG_11702	-7.180518156	-0.921984552	-12.5943307471241	2.5093246756639e-07	1.54815803407416e-06	7.58399157865101
OG_6108	6.5794539372	-0.5756198204	12.5854076423992	2.52570998872257e-07	1.55629715360731e-06	7.57736263282703
OG_4504	5.2080561382	2.8741350087	12.5680005707215	2.55801323988464e-07	1.57297212488544e-06	7.56441716537965
OG_23542	8.4530705232	-0.1160554982	12.5673516068524	2.55922629264291e-07	1.57297212488544e-06	7.56393418389708
OG_8530	-5.0263980588	-2.2025417964	-12.5124436885628	2.66418394620566e-07	1.63541971710408e-06	7.52297750664828
OG_10283	-1.815852109	1.9455256475	-12.5000311490963	2.68855983988332e-07	1.64830700120645e-06	7.51369344555531
OG_2052	-6.852741357	-0.7313607843	-12.4620063231745	2.76476959948258e-07	1.6929003803867e-06	7.48519401967548
OG_2689	6.577728671	0.9275350521	12.4493495699706	2.79065975890881e-07	1.7066092427756e-06	7.47568824453382
OG_30314	12.6971776844	-0.0244677764	12.4386747919607	2.81270254722537e-07	1.71793386155094e-06	7.46766339042467
OG_11250	-6.4305857936	-1.654051733	-12.4358373346403	2.81859382198604e-07	1.71937750792991e-06	7.46552913233409
OG_10191	5.884859205	-1.3860020787	12.4217420762486	2.84806052404031e-07	1.73518087427156e-06	7.45491973581236
OG_8063	5.6086815756	-1.5503521494	12.4073454763975	2.87850652804336e-07	1.75154067636496e-06	7.44407091270316
OG_11213	-2.7325096128	3.4637001218	-12.4054998063449	2.88243551969107e-07	1.75174447917385e-06	7.44267915134072
