OG	logFC	AveExpr	t	P.Value	adj.P.Val	B
OG_9920	0.120540967999999	-4.4605908608	0.300751985752497	0.769757407232162	0.825114933549496	-7.29261710028134
OG_14396	0.120540967999999	-4.4605908608	0.300751985752497	0.769757407232162	0.825114933549496	-7.29261710028134
OG_21152	0.120540967999999	-4.4605908608	0.300751985752497	0.769757407232162	0.825114933549496	-7.29261710028134
OG_30308	0.120540967999999	-4.4605908608	0.300751985752497	0.769757407232162	0.825114933549496	-7.29261710028134
OG_30633	0.120540967999999	-4.4605908608	0.300751985752497	0.769757407232162	0.825114933549496	-7.29261710028134
OG_30692	0.120540967999999	-4.4605908608	0.300751985752497	0.769757407232162	0.825114933549496	-7.29261710028134
OG_30834	0.120540967999999	-4.4605908608	0.300751985752497	0.769757407232162	0.825114933549496	-7.29261710028134
OG_1990	-0.14983104	-3.8500401344	-0.298728847625825	0.771256313354392	0.826539857363524	-7.29327541967292
OG_30833	-0.0463248897999997	3.1475239025	-0.298364917659739	0.771526047435654	0.826647165355326	-7.29339337757496
OG_10066	0.1228989936	-4.195866376	0.293467036566683	0.775159304260998	0.830357461311671	-7.29496714523891
